log_id,spot_no,entry_time,exit_time,duration_hours
436,37,2025-01-21 15:05:00,2025-01-21 16:05:00,1
437,44,2025-01-13 10:54:00,2025-01-13 11:54:00,1
438,43,2025-01-06 20:43:00,2025-01-06 21:43:00,1
439,34,2025-01-14 15:38:00,2025-01-14 16:38:00,1
440,40,2025-01-09 17:19:00,2025-01-09 20:19:00,3
441,11,2025-01-21 10:31:00,2025-01-21 11:31:00,1
442,14,2025-01-03 20:45:00,2025-01-03 22:45:00,2
443,44,2025-01-20 22:41:00,2025-01-20 23:41:00,1
444,10,2025-01-20 20:05:00,2025-01-20 22:05:00,2
445,18,2025-01-16 12:38:00,2025-01-16 13:38:00,1
446,17,2025-01-23 19:58:00,2025-01-23 21:58:00,2
447,37,2025-01-11 12:57:00,2025-01-11 14:57:00,2
448,2,2025-01-14 11:25:00,2025-01-14 14:25:00,3
449,43,2025-01-13 11:44:00,2025-01-13 13:44:00,2
450,21,2025-01-25 20:20:00,2025-01-25 21:20:00,1
451,42,2025-01-05 12:34:00,2025-01-05 15:34:00,3
452,16,2025-01-05 17:06:00,2025-01-05 20:06:00,3
453,49,2025-01-05 15:21:00,2025-01-05 18:21:00,3
454,20,2025-01-16 12:15:00,2025-01-16 15:15:00,3
455,41,2025-01-12 23:21:00,2025-01-13 01:21:00,2
456,3,2025-01-04 15:06:00,2025-01-04 18:06:00,3
457,22,2025-01-18 06:49:00,2025-01-18 09:49:00,3
458,10,2025-01-29 20:27:00,2025-01-29 23:27:00,3
459,32,2025-01-10 18:44:00,2025-01-10 21:44:00,3
460,29,2025-01-19 11:15:00,2025-01-19 13:15:00,2
461,10,2025-01-26 11:51:00,2025-01-26 14:51:00,3
462,42,2025-01-07 20:27:00,2025-01-07 23:27:00,3
463,22,2025-01-16 11:30:00,2025-01-16 12:30:00,1
464,7,2025-01-12 12:36:00,2025-01-12 15:36:00,3
465,39,2025-01-23 10:59:00,2025-01-23 12:59:00,2
466,50,2025-01-04 12:56:00,2025-01-04 13:56:00,1
467,23,2025-01-05 11:08:00,2025-01-05 12:08:00,1
468,5,2025-01-19 04:11:00,2025-01-19 05:11:00,1
469,44,2025-01-12 02:22:00,2025-01-12 03:22:00,1
470,24,2025-01-14 02:56:00,2025-01-14 05:56:00,3
471,25,2025-01-09 01:03:00,2025-01-09 02:03:00,1
472,32,2025-01-30 03:10:00,2025-01-30 05:10:00,2
473,13,2025-01-25 11:01:00,2025-01-25 12:01:00,1
474,18,2025-01-10 10:15:00,2025-01-10 11:15:00,1
475,46,2025-01-14 20:27:00,2025-01-14 22:27:00,2
476,11,2025-01-19 00:43:00,2025-01-19 02:43:00,2
477,34,2025-01-06 03:44:00,2025-01-06 06:44:00,3
478,36,2025-01-13 18:28:00,2025-01-13 20:28:00,2
479,33,2025-01-15 19:00:00,2025-01-15 21:00:00,2
480,5,2025-01-26 18:28:00,2025-01-26 20:28:00,2
481,45,2025-01-11 20:54:00,2025-01-11 21:54:00,1
482,20,2025-01-19 13:40:00,2025-01-19 15:40:00,2
483,32,2025-01-29 02:17:00,2025-01-29 03:17:00,1
484,44,2025-01-03 21:54:00,2025-01-03 23:54:00,2
485,50,2025-01-17 10:06:00,2025-01-17 11:06:00,1
486,26,2025-01-16 12:50:00,2025-01-16 13:50:00,1
487,12,2025-01-09 13:11:00,2025-01-09 14:11:00,1
488,48,2025-01-05 10:37:00,2025-01-05 12:37:00,2
489,44,2025-01-22 10:15:00,2025-01-22 12:15:00,2
490,9,2025-01-28 06:42:00,2025-01-28 07:42:00,1
491,33,2025-01-28 12:12:00,2025-01-28 13:12:00,1
492,3,2025-01-29 10:50:00,2025-01-29 11:50:00,1
493,37,2025-01-15 13:24:00,2025-01-15 16:24:00,3
494,42,2025-01-21 08:05:00,2025-01-21 11:05:00,3
495,20,2025-01-17 08:07:00,2025-01-17 10:07:00,2
496,31,2025-01-26 01:36:00,2025-01-26 03:36:00,2
497,11,2025-01-03 18:02:00,2025-01-03 21:02:00,3
498,28,2025-01-30 13:01:00,2025-01-30 15:01:00,2
499,38,2025-01-16 12:24:00,2025-01-16 14:24:00,2
500,9,2025-01-02 04:08:00,2025-01-02 07:08:00,3
501,22,2025-01-07 10:37:00,2025-01-07 13:37:00,3
502,27,2025-01-21 04:53:00,2025-01-21 06:53:00,2
503,24,2025-01-11 10:20:00,2025-01-11 11:20:00,1
504,3,2025-01-22 10:14:00,2025-01-22 13:14:00,3
505,22,2025-01-29 12:30:00,2025-01-29 13:30:00,1
506,36,2025-01-15 12:44:00,2025-01-15 14:44:00,2
507,17,2025-01-03 12:25:00,2025-01-03 14:25:00,2
508,15,2025-01-23 12:10:00,2025-01-23 13:10:00,1
509,12,2025-01-27 19:39:00,2025-01-27 22:39:00,3
510,33,2025-01-14 20:08:00,2025-01-14 21:08:00,1
511,4,2025-01-11 17:30:00,2025-01-11 18:30:00,1
512,23,2025-01-12 23:08:00,2025-01-13 02:08:00,3
513,10,2025-01-18 17:04:00,2025-01-18 20:04:00,3
514,7,2025-01-13 03:18:00,2025-01-13 05:18:00,2
515,38,2025-01-21 13:54:00,2025-01-21 16:54:00,3
516,38,2025-01-13 22:13:00,2025-01-14 01:13:00,3
517,16,2025-01-05 20:35:00,2025-01-05 22:35:00,2
518,36,2025-01-11 18:51:00,2025-01-11 20:51:00,2
519,22,2025-01-13 17:24:00,2025-01-13 18:24:00,1
520,9,2025-01-11 19:48:00,2025-01-11 20:48:00,1
521,39,2025-01-07 17:56:00,2025-01-07 19:56:00,2
522,50,2025-01-06 11:15:00,2025-01-06 12:15:00,1
523,19,2025-01-19 18:44:00,2025-01-19 19:44:00,1
524,45,2025-01-01 10:56:00,2025-01-01 11:56:00,1
525,19,2025-01-13 17:45:00,2025-01-13 20:45:00,3
526,26,2025-01-10 13:43:00,2025-01-10 15:43:00,2
527,3,2025-01-01 23:07:00,2025-01-02 02:07:00,3
528,37,2025-01-08 11:05:00,2025-01-08 13:05:00,2
529,18,2025-01-10 17:34:00,2025-01-10 20:34:00,3
530,13,2025-01-11 20:51:00,2025-01-11 23:51:00,3
531,49,2025-01-04 21:55:00,2025-01-05 00:55:00,3
532,15,2025-01-14 19:26:00,2025-01-14 20:26:00,1
533,21,2025-01-17 10:25:00,2025-01-17 13:25:00,3
534,27,2025-01-22 10:27:00,2025-01-22 13:27:00,3
535,47,2025-01-13 10:09:00,2025-01-13 13:09:00,3
536,5,2025-01-16 12:52:00,2025-01-16 15:52:00,3
537,20,2025-01-15 19:46:00,2025-01-15 21:46:00,2
538,19,2025-01-30 11:10:00,2025-01-30 13:10:00,2
539,16,2025-01-11 19:33:00,2025-01-11 22:33:00,3
540,14,2025-01-04 12:31:00,2025-01-04 14:31:00,2
541,4,2025-01-08 15:23:00,2025-01-08 17:23:00,2
542,14,2025-01-24 10:40:00,2025-01-24 13:40:00,3
543,50,2025-01-16 10:02:00,2025-01-16 13:02:00,3
544,46,2025-01-29 11:51:00,2025-01-29 14:51:00,3
545,14,2025-01-09 01:15:00,2025-01-09 02:15:00,1
546,28,2025-01-28 12:45:00,2025-01-28 14:45:00,2
547,47,2025-01-08 11:47:00,2025-01-08 13:47:00,2
548,15,2025-01-26 12:20:00,2025-01-26 14:20:00,2
549,29,2025-01-02 13:05:00,2025-01-02 16:05:00,3
550,11,2025-01-11 11:18:00,2025-01-11 14:18:00,3
551,39,2025-01-07 10:48:00,2025-01-07 13:48:00,3
552,4,2025-01-30 16:15:00,2025-01-30 17:15:00,1
553,11,2025-01-16 11:29:00,2025-01-16 12:29:00,1
554,26,2025-01-23 23:24:00,2025-01-24 02:24:00,3
555,37,2025-01-01 13:46:00,2025-01-01 15:46:00,2
556,33,2025-01-13 19:45:00,2025-01-13 21:45:00,2
557,31,2025-01-05 18:36:00,2025-01-05 19:36:00,1
558,43,2025-01-29 17:18:00,2025-01-29 20:18:00,3
559,46,2025-01-15 17:40:00,2025-01-15 20:40:00,3
560,45,2025-01-15 22:08:00,2025-01-16 00:08:00,2
561,23,2025-01-08 20:24:00,2025-01-08 21:24:00,1
562,20,2025-01-13 18:55:00,2025-01-13 20:55:00,2
563,2,2025-01-17 20:46:00,2025-01-17 21:46:00,1
564,44,2025-01-26 19:02:00,2025-01-26 22:02:00,3
565,43,2025-01-09 12:57:00,2025-01-09 15:57:00,3
566,21,2025-01-13 20:32:00,2025-01-13 21:32:00,1
567,34,2025-01-02 19:44:00,2025-01-02 22:44:00,3
568,17,2025-01-29 17:08:00,2025-01-29 19:08:00,2
569,50,2025-01-22 19:20:00,2025-01-22 20:20:00,1
570,29,2025-01-10 00:52:00,2025-01-10 03:52:00,3
571,34,2025-01-27 17:34:00,2025-01-27 19:34:00,2
572,15,2025-01-08 13:21:00,2025-01-08 14:21:00,1
573,43,2025-01-29 19:45:00,2025-01-29 22:45:00,3
574,34,2025-01-02 21:44:00,2025-01-03 00:44:00,3
575,48,2025-01-24 11:30:00,2025-01-24 13:30:00,2
576,19,2025-01-13 10:47:00,2025-01-13 13:47:00,3
577,20,2025-01-23 16:08:00,2025-01-23 19:08:00,3
578,30,2025-01-22 13:35:00,2025-01-22 14:35:00,1
579,13,2025-01-05 17:24:00,2025-01-05 19:24:00,2
580,40,2025-01-24 20:21:00,2025-01-24 22:21:00,2
581,2,2025-01-24 07:11:00,2025-01-24 09:11:00,2
582,42,2025-01-20 17:08:00,2025-01-20 18:08:00,1
583,37,2025-01-03 10:12:00,2025-01-03 12:12:00,2
584,1,2025-01-28 11:51:00,2025-01-28 14:51:00,3
585,15,2025-01-06 00:03:00,2025-01-06 02:03:00,2
586,27,2025-01-27 18:44:00,2025-01-27 21:44:00,3
587,38,2025-01-09 18:51:00,2025-01-09 21:51:00,3
588,49,2025-01-17 20:51:00,2025-01-17 21:51:00,1
589,9,2025-01-30 14:05:00,2025-01-30 16:05:00,2
590,31,2025-01-27 05:37:00,2025-01-27 07:37:00,2
591,47,2025-01-09 18:50:00,2025-01-09 19:50:00,1
592,38,2025-01-16 19:29:00,2025-01-16 22:29:00,3
593,33,2025-01-30 21:58:00,2025-01-30 22:58:00,1
594,30,2025-01-03 05:52:00,2025-01-03 08:52:00,3
595,13,2025-01-07 11:30:00,2025-01-07 14:30:00,3
596,24,2025-01-19 17:10:00,2025-01-19 18:10:00,1
597,30,2025-01-26 10:19:00,2025-01-26 12:19:00,2
598,44,2025-01-20 03:38:00,2025-01-20 05:38:00,2
599,30,2025-01-22 07:12:00,2025-01-22 09:12:00,2
600,30,2025-01-14 18:34:00,2025-01-14 20:34:00,2
601,36,2025-01-04 09:23:00,2025-01-04 10:23:00,1
602,46,2025-01-28 03:12:00,2025-01-28 04:12:00,1
603,4,2025-01-15 13:05:00,2025-01-15 15:05:00,2
604,25,2025-01-01 09:28:00,2025-01-01 10:28:00,1
605,21,2025-01-29 11:56:00,2025-01-29 13:56:00,2
606,7,2025-01-24 05:39:00,2025-01-24 08:39:00,3
607,1,2025-01-25 20:14:00,2025-01-25 21:14:00,1
608,23,2025-01-23 22:33:00,2025-01-23 23:33:00,1
609,34,2025-01-07 12:41:00,2025-01-07 15:41:00,3
610,28,2025-01-23 19:56:00,2025-01-23 21:56:00,2
611,47,2025-01-20 19:48:00,2025-01-20 22:48:00,3
612,26,2025-01-26 11:52:00,2025-01-26 14:52:00,3
613,14,2025-01-18 17:25:00,2025-01-18 20:25:00,3
614,35,2025-01-26 17:30:00,2025-01-26 19:30:00,2
615,11,2025-01-27 16:10:00,2025-01-27 17:10:00,1
616,50,2025-01-01 20:03:00,2025-01-01 23:03:00,3
617,9,2025-01-04 02:49:00,2025-01-04 05:49:00,3
618,6,2025-01-15 11:34:00,2025-01-15 12:34:00,1
619,36,2025-01-20 01:38:00,2025-01-20 02:38:00,1
620,29,2025-01-22 04:42:00,2025-01-22 06:42:00,2
621,29,2025-01-21 18:47:00,2025-01-21 21:47:00,3
622,35,2025-01-05 19:15:00,2025-01-05 22:15:00,3
623,17,2025-01-28 10:38:00,2025-01-28 11:38:00,1
624,16,2025-01-14 12:30:00,2025-01-14 15:30:00,3
625,17,2025-01-15 13:42:00,2025-01-15 14:42:00,1
626,7,2025-01-13 20:09:00,2025-01-13 21:09:00,1
627,37,2025-01-14 20:27:00,2025-01-14 23:27:00,3
628,4,2025-01-11 18:01:00,2025-01-11 19:01:00,1
629,9,2025-01-22 19:12:00,2025-01-22 21:12:00,2
630,41,2025-01-09 22:47:00,2025-01-10 01:47:00,3
631,34,2025-01-08 10:31:00,2025-01-08 13:31:00,3
632,41,2025-01-21 01:10:00,2025-01-21 03:10:00,2
633,42,2025-01-25 13:33:00,2025-01-25 16:33:00,3
634,38,2025-01-13 19:12:00,2025-01-13 21:12:00,2
635,50,2025-01-09 07:18:00,2025-01-09 10:18:00,3
636,44,2025-01-18 19:47:00,2025-01-18 22:47:00,3
637,5,2025-01-26 09:31:00,2025-01-26 10:31:00,1
638,19,2025-01-15 20:00:00,2025-01-15 22:00:00,2
639,35,2025-01-14 19:46:00,2025-01-14 21:46:00,2
640,33,2025-01-23 20:01:00,2025-01-23 21:01:00,1
641,3,2025-01-07 12:28:00,2025-01-07 15:28:00,3
642,37,2025-01-12 21:04:00,2025-01-12 22:04:00,1
643,6,2025-01-10 17:03:00,2025-01-10 19:03:00,2
644,45,2025-01-06 02:33:00,2025-01-06 05:33:00,3
645,47,2025-01-09 19:26:00,2025-01-09 20:26:00,1
646,47,2025-01-08 19:06:00,2025-01-08 21:06:00,2
647,41,2025-01-10 13:54:00,2025-01-10 16:54:00,3
648,14,2025-01-16 11:04:00,2025-01-16 12:04:00,1
649,37,2025-01-16 19:49:00,2025-01-16 21:49:00,2
650,8,2025-01-14 14:03:00,2025-01-14 15:03:00,1
651,26,2025-01-26 23:14:00,2025-01-27 02:14:00,3
652,17,2025-01-14 02:13:00,2025-01-14 04:13:00,2
653,27,2025-01-02 13:41:00,2025-01-02 16:41:00,3
654,23,2025-01-07 09:42:00,2025-01-07 12:42:00,3
655,18,2025-01-22 11:28:00,2025-01-22 13:28:00,2
656,9,2025-01-22 12:59:00,2025-01-22 14:59:00,2
657,42,2025-01-09 14:35:00,2025-01-09 15:35:00,1
658,30,2025-01-06 10:00:00,2025-01-06 13:00:00,3
659,19,2025-01-18 18:58:00,2025-01-18 21:58:00,3
660,37,2025-01-30 18:13:00,2025-01-30 20:13:00,2
661,35,2025-01-11 20:34:00,2025-01-11 21:34:00,1
662,4,2025-01-05 19:24:00,2025-01-05 20:24:00,1
663,33,2025-01-16 20:03:00,2025-01-16 23:03:00,3
664,8,2025-01-10 17:25:00,2025-01-10 20:25:00,3
665,22,2025-01-16 18:35:00,2025-01-16 19:35:00,1
666,1,2025-01-25 18:31:00,2025-01-25 21:31:00,3
667,40,2025-01-06 13:58:00,2025-01-06 16:58:00,3
668,8,2025-01-25 12:54:00,2025-01-25 14:54:00,2
669,2,2025-01-09 17:46:00,2025-01-09 18:46:00,1
670,28,2025-01-26 14:41:00,2025-01-26 16:41:00,2
671,5,2025-01-09 18:23:00,2025-01-09 20:23:00,2
672,22,2025-01-16 20:07:00,2025-01-16 21:07:00,1
673,36,2025-01-07 12:13:00,2025-01-07 13:13:00,1
674,49,2025-01-15 11:49:00,2025-01-15 14:49:00,3
675,10,2025-01-30 20:21:00,2025-01-30 22:21:00,2
676,11,2025-01-17 15:27:00,2025-01-17 17:27:00,2
677,23,2025-01-11 20:04:00,2025-01-11 21:04:00,1
678,36,2025-01-09 09:00:00,2025-01-09 11:00:00,2
679,24,2025-01-07 20:04:00,2025-01-07 21:04:00,1
680,20,2025-01-07 21:25:00,2025-01-07 23:25:00,2
681,11,2025-01-22 19:44:00,2025-01-22 20:44:00,1
682,42,2025-01-02 17:44:00,2025-01-02 20:44:00,3
683,46,2025-01-23 17:00:00,2025-01-23 18:00:00,1
684,44,2025-01-01 23:59:00,2025-01-02 01:59:00,2
685,36,2025-01-27 18:10:00,2025-01-27 19:10:00,1
686,32,2025-01-24 16:03:00,2025-01-24 19:03:00,3
687,33,2025-01-24 14:52:00,2025-01-24 17:52:00,3
688,22,2025-01-24 12:46:00,2025-01-24 15:46:00,3
689,12,2025-01-16 19:36:00,2025-01-16 20:36:00,1
690,11,2025-01-29 19:41:00,2025-01-29 20:41:00,1
691,46,2025-01-15 17:48:00,2025-01-15 18:48:00,1
692,3,2025-01-03 11:32:00,2025-01-03 13:32:00,2
693,18,2025-01-20 13:22:00,2025-01-20 16:22:00,3
694,12,2025-01-13 18:20:00,2025-01-13 21:20:00,3
695,11,2025-01-11 13:32:00,2025-01-11 14:32:00,1
696,24,2025-01-16 10:02:00,2025-01-16 13:02:00,3
697,19,2025-01-06 15:26:00,2025-01-06 16:26:00,1
698,45,2025-01-03 15:11:00,2025-01-03 17:11:00,2
699,40,2025-01-26 20:33:00,2025-01-26 21:33:00,1
700,24,2025-01-18 19:05:00,2025-01-18 22:05:00,3
701,20,2025-01-02 12:55:00,2025-01-02 14:55:00,2
702,30,2025-01-02 03:43:00,2025-01-02 04:43:00,1
703,47,2025-01-21 03:42:00,2025-01-21 04:42:00,1
704,29,2025-01-01 10:55:00,2025-01-01 13:55:00,3
705,3,2025-01-17 17:15:00,2025-01-17 19:15:00,2
706,35,2025-01-27 12:32:00,2025-01-27 15:32:00,3
707,50,2025-01-22 17:28:00,2025-01-22 19:28:00,2
708,35,2025-01-30 00:27:00,2025-01-30 01:27:00,1
709,20,2025-01-17 13:31:00,2025-01-17 15:31:00,2
710,11,2025-01-05 06:50:00,2025-01-05 07:50:00,1
711,17,2025-01-17 11:09:00,2025-01-17 12:09:00,1
712,32,2025-01-09 15:09:00,2025-01-09 16:09:00,1
713,12,2025-01-18 22:20:00,2025-01-19 00:20:00,2
714,29,2025-01-25 20:42:00,2025-01-25 23:42:00,3
715,21,2025-01-13 18:22:00,2025-01-13 20:22:00,2
716,21,2025-01-29 21:22:00,2025-01-29 22:22:00,1
717,35,2025-01-25 19:12:00,2025-01-25 20:12:00,1
718,41,2025-01-01 18:38:00,2025-01-01 19:38:00,1
719,13,2025-01-09 20:43:00,2025-01-09 23:43:00,3
720,37,2025-01-20 14:16:00,2025-01-20 16:16:00,2
721,1,2025-01-12 19:57:00,2025-01-12 21:57:00,2
722,46,2025-01-01 12:46:00,2025-01-01 13:46:00,1
723,19,2025-01-14 21:58:00,2025-01-14 22:58:00,1
724,29,2025-01-04 17:40:00,2025-01-04 20:40:00,3
725,16,2025-01-21 11:05:00,2025-01-21 13:05:00,2
726,37,2025-01-16 13:21:00,2025-01-16 15:21:00,2
727,45,2025-01-13 19:14:00,2025-01-13 22:14:00,3
728,40,2025-01-02 12:44:00,2025-01-02 14:44:00,2
729,43,2025-01-19 07:43:00,2025-01-19 10:43:00,3
730,6,2025-01-02 16:48:00,2025-01-02 17:48:00,1
731,33,2025-01-20 10:16:00,2025-01-20 12:16:00,2
732,22,2025-01-28 12:49:00,2025-01-28 15:49:00,3
733,8,2025-01-03 10:41:00,2025-01-03 11:41:00,1
734,45,2025-01-11 19:09:00,2025-01-11 20:09:00,1
735,9,2025-01-23 12:04:00,2025-01-23 13:04:00,1
736,33,2025-01-12 10:30:00,2025-01-12 12:30:00,2
737,9,2025-01-07 10:02:00,2025-01-07 12:02:00,2
738,1,2025-01-21 10:21:00,2025-01-21 13:21:00,3
739,50,2025-01-02 11:33:00,2025-01-02 12:33:00,1
740,35,2025-01-28 06:42:00,2025-01-28 09:42:00,3
741,7,2025-01-08 03:04:00,2025-01-08 06:04:00,3
742,33,2025-01-04 10:48:00,2025-01-04 12:48:00,2
743,16,2025-01-06 10:58:00,2025-01-06 11:58:00,1
744,43,2025-01-04 05:50:00,2025-01-04 06:50:00,1
745,2,2025-01-26 02:53:00,2025-01-26 03:53:00,1
746,38,2025-01-29 10:58:00,2025-01-29 11:58:00,1
747,41,2025-01-20 14:35:00,2025-01-20 15:35:00,1
748,14,2025-01-25 13:06:00,2025-01-25 14:06:00,1
749,43,2025-01-08 18:03:00,2025-01-08 19:03:00,1
750,49,2025-01-01 13:52:00,2025-01-01 15:52:00,2
751,37,2025-01-14 13:48:00,2025-01-14 15:48:00,2
752,19,2025-01-20 21:15:00,2025-01-21 00:15:00,3
753,4,2025-01-03 12:27:00,2025-01-03 15:27:00,3
754,18,2025-01-22 19:21:00,2025-01-22 22:21:00,3
755,14,2025-01-17 10:25:00,2025-01-17 11:25:00,1
756,50,2025-01-23 20:49:00,2025-01-23 23:49:00,3
757,44,2025-01-14 10:42:00,2025-01-14 12:42:00,2
758,37,2025-01-27 17:32:00,2025-01-27 19:32:00,2
759,11,2025-01-10 11:11:00,2025-01-10 13:11:00,2
760,38,2025-01-25 19:24:00,2025-01-25 21:24:00,2
761,18,2025-01-15 18:06:00,2025-01-15 19:06:00,1
762,38,2025-01-03 22:57:00,2025-01-04 01:57:00,3
763,36,2025-01-09 15:42:00,2025-01-09 16:42:00,1
764,46,2025-01-02 12:55:00,2025-01-02 14:55:00,2
765,39,2025-01-17 11:18:00,2025-01-17 12:18:00,1
766,31,2025-01-06 13:34:00,2025-01-06 15:34:00,2
767,15,2025-01-27 13:26:00,2025-01-27 16:26:00,3
768,40,2025-01-22 19:02:00,2025-01-22 20:02:00,1
769,21,2025-01-19 18:39:00,2025-01-19 20:39:00,2
770,25,2025-01-05 20:22:00,2025-01-05 22:22:00,2
771,18,2025-01-28 17:27:00,2025-01-28 19:27:00,2
772,48,2025-01-17 12:05:00,2025-01-17 14:05:00,2
773,6,2025-01-29 01:09:00,2025-01-29 04:09:00,3
774,28,2025-01-07 13:31:00,2025-01-07 16:31:00,3
775,21,2025-01-20 11:19:00,2025-01-20 13:19:00,2
776,43,2025-01-29 08:07:00,2025-01-29 09:07:00,1
777,35,2025-01-24 09:02:00,2025-01-24 10:02:00,1
778,34,2025-01-07 04:57:00,2025-01-07 05:57:00,1
779,39,2025-01-17 20:15:00,2025-01-17 21:15:00,1
780,25,2025-01-15 16:56:00,2025-01-15 18:56:00,2
781,47,2025-01-07 17:32:00,2025-01-07 20:32:00,3
782,38,2025-01-10 17:44:00,2025-01-10 20:44:00,3
783,41,2025-01-16 13:05:00,2025-01-16 15:05:00,2
784,11,2025-01-12 06:05:00,2025-01-12 08:05:00,2
785,31,2025-01-03 11:01:00,2025-01-03 12:01:00,1
786,30,2025-01-19 12:17:00,2025-01-19 13:17:00,1
787,44,2025-01-15 18:25:00,2025-01-15 19:25:00,1
788,20,2025-01-27 13:03:00,2025-01-27 15:03:00,2
789,31,2025-01-18 16:12:00,2025-01-18 17:12:00,1
790,7,2025-01-30 19:12:00,2025-01-30 21:12:00,2
791,21,2025-01-25 23:45:00,2025-01-26 01:45:00,2
792,45,2025-01-25 17:59:00,2025-01-25 20:59:00,3
793,32,2025-01-29 09:18:00,2025-01-29 12:18:00,3
794,14,2025-01-16 10:33:00,2025-01-16 11:33:00,1
795,16,2025-01-10 11:27:00,2025-01-10 12:27:00,1
796,43,2025-01-10 11:32:00,2025-01-10 14:32:00,3
797,33,2025-01-08 17:19:00,2025-01-08 19:19:00,2
798,15,2025-01-29 06:02:00,2025-01-29 07:02:00,1
799,44,2025-01-10 19:27:00,2025-01-10 21:27:00,2
800,39,2025-01-16 19:36:00,2025-01-16 22:36:00,3
801,21,2025-01-17 08:49:00,2025-01-17 09:49:00,1
802,23,2025-01-08 17:29:00,2025-01-08 20:29:00,3
803,48,2025-01-07 09:50:00,2025-01-07 10:50:00,1
804,9,2025-01-10 20:09:00,2025-01-10 23:09:00,3
805,31,2025-01-25 20:47:00,2025-01-25 21:47:00,1
806,3,2025-01-22 12:25:00,2025-01-22 14:25:00,2
807,30,2025-01-22 12:52:00,2025-01-22 15:52:00,3
808,1,2025-01-06 20:05:00,2025-01-06 22:05:00,2
809,23,2025-01-16 12:16:00,2025-01-16 15:16:00,3
810,13,2025-01-17 12:07:00,2025-01-17 14:07:00,2
811,7,2025-01-02 23:15:00,2025-01-03 02:15:00,3
812,13,2025-01-16 17:24:00,2025-01-16 18:24:00,1
813,7,2025-01-16 13:26:00,2025-01-16 16:26:00,3
814,13,2025-01-18 17:41:00,2025-01-18 18:41:00,1
815,35,2025-01-27 12:21:00,2025-01-27 13:21:00,1
816,25,2025-01-24 18:07:00,2025-01-24 20:07:00,2
817,37,2025-01-18 12:24:00,2025-01-18 14:24:00,2
818,29,2025-01-22 03:28:00,2025-01-22 05:28:00,2
819,44,2025-01-02 17:03:00,2025-01-02 18:03:00,1
820,10,2025-01-01 20:42:00,2025-01-01 21:42:00,1
821,49,2025-01-06 13:24:00,2025-01-06 16:24:00,3
822,14,2025-01-18 12:58:00,2025-01-18 15:58:00,3
823,23,2025-01-30 03:54:00,2025-01-30 05:54:00,2
824,44,2025-01-10 20:02:00,2025-01-10 22:02:00,2
825,24,2025-01-08 10:09:00,2025-01-08 11:09:00,1
826,16,2025-01-27 19:49:00,2025-01-27 20:49:00,1
827,38,2025-01-18 21:38:00,2025-01-18 22:38:00,1
828,11,2025-01-16 20:25:00,2025-01-16 23:25:00,3
829,11,2025-01-20 19:10:00,2025-01-20 22:10:00,3
830,41,2025-01-11 20:18:00,2025-01-11 22:18:00,2
831,7,2025-01-29 04:00:00,2025-01-29 07:00:00,3
832,41,2025-01-07 18:45:00,2025-01-07 20:45:00,2
833,15,2025-01-11 20:55:00,2025-01-11 21:55:00,1
834,32,2025-01-01 10:57:00,2025-01-01 11:57:00,1
835,50,2025-01-17 10:57:00,2025-01-17 13:57:00,3
836,30,2025-01-26 20:54:00,2025-01-26 21:54:00,1
837,38,2025-01-11 04:28:00,2025-01-11 05:28:00,1
838,38,2025-01-27 00:15:00,2025-01-27 03:15:00,3
839,13,2025-01-13 23:11:00,2025-01-14 00:11:00,1
840,4,2025-01-22 20:56:00,2025-01-22 23:56:00,3
841,1,2025-01-07 08:27:00,2025-01-07 09:27:00,1
842,3,2025-01-16 18:27:00,2025-01-16 20:27:00,2
843,5,2025-01-11 20:24:00,2025-01-11 21:24:00,1
844,40,2025-01-18 17:00:00,2025-01-18 19:00:00,2
845,43,2025-01-06 13:29:00,2025-01-06 15:29:00,2
846,47,2025-01-14 21:45:00,2025-01-15 00:45:00,3
847,30,2025-01-30 19:25:00,2025-01-30 20:25:00,1
848,32,2025-01-15 15:01:00,2025-01-15 16:01:00,1
849,4,2025-01-03 00:17:00,2025-01-03 03:17:00,3
850,41,2025-01-19 12:28:00,2025-01-19 14:28:00,2
851,13,2025-01-25 18:19:00,2025-01-25 21:19:00,3
852,17,2025-01-20 17:57:00,2025-01-20 19:57:00,2
853,14,2025-01-15 16:20:00,2025-01-15 18:20:00,2
854,5,2025-01-22 06:28:00,2025-01-22 08:28:00,2
855,47,2025-01-23 20:31:00,2025-01-23 23:31:00,3
856,8,2025-01-10 10:49:00,2025-01-10 13:49:00,3
857,37,2025-01-30 11:53:00,2025-01-30 12:53:00,1
858,5,2025-01-10 09:38:00,2025-01-10 11:38:00,2
859,34,2025-01-03 12:43:00,2025-01-03 15:43:00,3
860,27,2025-01-06 01:21:00,2025-01-06 02:21:00,1
861,29,2025-01-20 08:32:00,2025-01-20 10:32:00,2
862,33,2025-01-24 20:24:00,2025-01-24 23:24:00,3
863,31,2025-01-24 18:30:00,2025-01-24 19:30:00,1
864,19,2025-01-15 05:10:00,2025-01-15 07:10:00,2
865,35,2025-01-02 09:53:00,2025-01-02 12:53:00,3
866,47,2025-01-22 10:57:00,2025-01-22 11:57:00,1
867,40,2025-01-25 13:22:00,2025-01-25 14:22:00,1
868,28,2025-01-06 23:12:00,2025-01-07 01:12:00,2
869,15,2025-01-10 10:01:00,2025-01-10 13:01:00,3
870,36,2025-01-28 11:48:00,2025-01-28 14:48:00,3
871,5,2025-01-03 11:38:00,2025-01-03 13:38:00,2
